scope,category_th,category_en,sub_category,resource,unit,ef_value,id,ref_source
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.073,dc209cca-4857-4fbf-9ee6-8d87326d762d,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.0858,3cfad4d7-6951-4f15-b352-f16c7f05b19f,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0568,a328adab-4cc2-4d8f-a469-fc22b58853a0,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0687,9a252908-7198-4097-b077-7b2ad4bd5e39,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0529,5f177333-37ce-4480-a97f-2c45568cdc5b,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0651,93f16dbe-747c-440f-bd71-737617197f0a,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0577,f498d169-1f47-42cd-8c73-f05b66bcff78,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0655,e0d71408-472b-4563-b34c-2684fc28f7e9,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0517,901c33ed-c44b-43ab-9313-af79f8a6c443,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0628,bc221a9c-40a8-4182-b8b3-27ffabdf1043,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 0% Loading,km,0.8404,976c280e-075a-46fe-801c-a6d748ddb217,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,1.1441,5e26a491-26dd-49db-9989-f70012c40f39,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 100% Loading,tkm,0.0448,1256550a-bf04-4324-aa53-16af597b41bc,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0547,b8964144-70c6-4408-bb9d-ee6742832d25,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 50% Loading,tkm,0.0839,feab8cb8-3973-4b54-ac0f-665cb9cc6935,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.101,b6a71e78-6b8b-498d-aff2-140c0ef04d37,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 75% Loading,tkm,0.0594,82d87fe4-2c9b-4b31-b62b-91b353fabb3e,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0706,2c822672-f050-4576-924c-eaefd12b9562,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 0% Loading,km,1.0206,6e9a19dd-4b1a-48ea-87c5-dc89252f4854,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,1.2452,e9a89c9c-40df-4e9b-87e9-ef1b63119f1b,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 100% Loading,tkm,0.0459,9585c28c-fedf-475d-a972-7b3397cbc1e0,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.054,0d2a3175-1bdb-45d8-bfde-c480c3f93f53,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 50% Loading,tkm,0.0866,85b948c2-b8e1-4398-914a-4addda00abab,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1042,5052886c-8598-4df4-b28a-def5e445af18,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 75% Loading,tkm,0.0597,746d0ad0-6c99-4700-8256-04134b11a37c,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.071,5d02bd92-b86a-4f26-8d93-10a45d53f7a3,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 0% Loading,km,0.2415,419ab2fb-6ef3-48cd-b3ec-757cd8b3248e,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 0% Loading,km,0.3091,2735f6ee-0b29-49a6-b52e-9059ca8a836f,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 100% Loading,tkm,0.2154,46e2cd29-3993-4420-b895-83479fd4271a,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.2556,62c475d9-e0d2-4493-a88f-321fb7955923,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 50% Loading,tkm,0.3805,dfee6d75-43c7-4252-ae30-3301de7615ff,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.4695,87f4a2c2-4a0b-4df8-8aea-6aa5ba9b4967,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 75% Loading,tkm,0.2706,54c43388-6e3b-40b6-953b-b07815c1c7b3,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.3275,e81a5503-77e2-4762-8036-0745c7f43b37,
